Timestamp_Unix,Signal_mV,Intent_Label,Label_Class
1770979545.632575989,498.046417,REST,0
1770979545.636431932,497.810150,REST,0
1770979545.640295029,498.156768,REST,0
1770979545.644784212,498.977874,REST,0
1770979545.648503065,500.033020,REST,0
1770979545.652585983,501.029510,REST,0
1770979545.656636000,501.714569,REST,0
1770979545.660744905,501.923370,REST,0
1770979545.664829016,501.587585,REST,0
1770979545.664869785,500.756958,REST,0
1770979545.669354916,499.639160,REST,0
1770979545.673197985,498.572418,REST,0
1770979545.677668095,497.904296,REST,0
1770979545.681506157,497.869873,REST,0
1770979545.685410023,498.554748,REST,0
1770979545.689884901,499.942016,REST,0
1770979545.693734884,501.939971,REST,0
1770979545.698203802,504.314086,REST,0
1770979545.702041149,506.652954,REST,0
1770979545.705913067,508.507751,REST,0
1770979545.710383177,509.587768,REST,0
1770979545.714220047,509.817199,REST,0
1770979545.718739986,509.269805,REST,0
1770979545.722485065,508.093048,REST,0
1770979545.726440907,506.488739,REST,0
1770979545.730916023,504.753540,REST,0
1770979545.734508991,503.269958,REST,0
1770979545.738595009,502.367614,REST,0
1770979545.742696047,502.155334,REST,0
1770979545.746857882,502.472991,REST,0
1770979545.750844955,502.973236,REST,0
1770979545.750885963,503.293914,REST,0
1770979545.755364180,503.263610,REST,0
1770979545.759202957,502.966186,REST,0
1770979545.763674974,502.582275,REST,0
1770979545.767727137,502.221405,REST,0
1770979545.771569967,501.925537,REST,0
1770979545.776068211,501.747589,REST,0
1770979545.779902935,501.781188,REST,0
1770979545.783738136,502.117065,REST,0
1770979545.788283825,502.724060,REST,0
1770979545.792232037,503.371307,REST,0
1770979545.796103001,503.737670,REST,0
1770979545.800606966,503.609222,REST,0
1770979545.804488897,502.974914,REST,0
1770979545.808410168,502.007812,REST,0
1770979545.812961102,500.964660,REST,0
1770979545.816884041,500.037597,REST,0
1770979545.820544004,499.299926,REST,0
1770979545.824620962,498.796173,REST,0
1770979545.828718185,498.634124,REST,0
1770979545.832844973,498.986297,REST,0
1770979545.836880922,500.020019,REST,0
1770979545.836940050,501.789825,REST,0
1770979545.841542006,504.164916,REST,0
1770979545.845465183,506.860321,REST,0
1770979545.849406958,509.529449,REST,0
1770979545.853347063,511.845825,REST,0
1770979545.857717037,513.542541,REST,0
1770979545.861554861,514.422302,REST,0
1770979545.866117239,514.396240,REST,0
1770979545.870048046,513.552368,REST,0
1770979545.873980999,512.153564,REST,0
1770979545.877897024,510.553070,REST,0
1770979545.882480860,509.089599,REST,0
1770979545.886426210,507.997192,REST,0
1770979545.890290022,507.374938,REST,0
1770979545.894757032,507.225982,REST,0
1770979545.898623943,507.488769,REST,0
1770979545.902508020,508.018646,REST,0
1770979545.906574011,508.601440,REST,0
1770979545.910637140,509.026458,REST,0
1770979545.914709091,509.161254,REST,0
1770979545.918814898,508.985595,REST,0
1770979545.922853231,508.568359,REST,0
1770979545.922893047,508.002685,REST,0
1770979545.927398920,507.338684,REST,0
